round,players,round_placement,points,matches,wins,avg_elims,avg_place
Round1,"xerxypoo., slothypoo., theoypoo.",322,141,9,2,6.0,12.44
Round1,"JAY ズ, editor yeyo, аlvо",323,141,9,2,5.78,11.56
Round1,"Bezerkrr, brutаl., waffleslul",324,141,10,2,5.2,14.0
Round1,"Zeusp., Novio de Meli, RT BateristaM",325,141,9,2,4.78,9.78
Round1,"dboneズ, twitter devfn_, ATTKQED YEAGER",326,141,9,2,4.67,10.56
Round1,"Twitch Antopr, Plagueす, morafael",327,141,10,2,4.5,11.5
Round1,"Pathless., Arab Mod Assist, Twitch ApolloZ0",328,141,10,2,4.4,11.9
Round1,"ENDLESS SCRUBBY, vanish plege, ghost nanoo",329,141,10,1,7.9,14.1
Round1,"lоnеliness, HIRO父, DL Halloh",330,141,9,1,7.22,12.33
Round1,"Twitter Sin3278, Twitter qtcoda, Acropolis.",331,141,8,1,7.13,10.38
Round1,"france ., Grant Kim, Vaghue",332,141,7,1,7.0,6.0
Round1,"Cant Place Mono, Deviouzbtw, pete.rick342",333,141,10,1,7.0,16.2
Round1,"crestfps, zeyphro yeager, mytоh",334,141,9,1,6.67,12.56
Round1,"2021 Neptune, BESTPLAYERNAE486, Nіхеl",335,141,9,1,6.33,10.56
Round1,"TD tobxǃ, nicolaі, Tezsi on SARMS",336,141,9,1,6.11,12.44
Round1,"Strawhat Johann, TWITCH DIZZGG, Zuxy ACKERMAN",337,141,9,1,4.56,9.67
Round1,"MEISTER SWAVE, NWO DPK 父, NIΤRO 父",338,141,10,1,4.4,11.6
Round1,"Hit FeFe Ler, Mucks ay лол, Fiery TesIa",339,141,9,1,4.33,9.11
Round1,"110 Nathanekk, Off Hand., shanzo.",340,141,9,1,3.78,9.33
Round1,"TwitchYiorghosFN, Emxt, tdgy.",341,141,8,0,7.88,9.0
Round1,"Gucci АP, addingfn yt, AK PXMP",342,141,10,0,6.4,14.2
Round1,"yk zuko, LT Klexito, Еdk",343,141,9,0,6.33,12.22
Round1,"Vxpers, Ѕpinn, chiuce1337",344,141,9,0,5.78,9.44
Round1,"yuhzajinn, nxtro zxzxzxzxzx, meqz.",345,141,8,0,5.13,7.0
Round1,"TFC dankline, limit addison, xyzJоn",346,140,10,3,4.7,13.8
Round1,"Morbid, syrT9, Code PunWhisper",347,140,9,2,6.22,12.78
Round1,"lil VoIID., Lil Unite, kuso_max",348,140,9,2,5.0,9.78
Round1,"quarzlol, splxde, envy 2pac",349,140,10,2,5.0,12.9
Round1,"SlumsFN is Live, Baby Face Benzy, bestplayerflaw",350,140,9,2,4.78,11.11
Round1,"marsh xo, colin xo, youtube jstnfn",351,140,10,1,7.4,16.0
Round1,"The Big Astonish, A1 Bǃtch, XSET Snood",352,140,9,1,7.22,12.22
Round1,"professor drowsy, MAGYC 魔, DemonTimeJarvis",353,140,8,1,6.75,9.25
Round1,"McGillicuddy., TTV DudeGuyJoe, Setо",354,140,9,1,5.89,11.33
Round1,"YG Matt, соnnеct, nixiey",355,140,8,1,5.75,8.63
Round1,"SΘLE, reform 3871, dехrr",356,140,10,1,5.7,13.0
Round1,"Raf Ψ, rеevo, kyle1x",357,140,10,1,5.4,14.7
Round1,"Ipzyon60fps, Serpexnt, Twitch Prcxfy",358,140,9,1,5.22,10.78
Round1,"Nõvа, Sheрard, qyоn",359,140,8,1,5.13,6.75
Round1,"youtube hextify, wesт ., DJ す",360,140,10,1,4.1,13.2
Round1,"TNA NARWHAL 女, Elitе Crunchy, TNA Zlem",361,140,10,0,7.3,14.6
Round1,"KiyotakaCL, qtvega on twitch, MizkhDAV",362,140,9,0,7.22,13.89
Round1,"Clacc WRLD, pіnds, Purple Urkel",363,140,10,0,6.8,12.8
Round1,"blhu., brοnny, EaZе",364,140,10,0,6.7,12.7
Round1,"KimDubuDahyun, fortnitegodpro09, Zachkr.",365,140,9,0,5.78,11.78
Round1,"Reformedson, ZonaaFN YouTube, Fsсhy",366,140,10,0,5.7,13.4
Round1,"EV Twix, Vy ., Chubѕ",367,140,8,0,5.63,8.0
Round1,"Code NinjSZN, 1337soup, Ѕlite",368,140,9,0,4.78,11.67
Round1,"instakil Ya DiGG, divine inno, foenem H1tz",369,140,10,0,4.5,11.7
Round1,"Рlеbs, Cheechrr, Аminϟ",370,139,10,3,5.2,15.4
Round1,"Diezic, YouTube Zirsty, YouTube Liwid",371,139,8,2,7.13,10.25
Round1,"zaklz ψ, smallzy, TNA MASON",372,139,8,2,6.63,10.63
Round1,"Klayy 4PF, quick ded lol, godplayеr",373,139,9,2,6.56,13.22
Round1,"yLeroy, Вunn, Twitch TimatoFN",374,139,9,2,6.22,11.89
Round1,"shore ay лол, gonzo dev -_-, Hydrez",375,139,9,2,5.67,12.33
Round1,"Votyy1x, Twitter Jingfn, votyy2x",376,139,9,2,5.44,11.44
Round1,"jdmǃ, scorǃ, LIVE TTV x2fnn",377,139,10,2,5.2,14.3
Round1,"Gооns, Twitch BTWPierre, Twitch ecuyll",378,139,10,2,4.9,14.5
Round1,"Boxed by parrot, PSYBER XXIII, Sasuke Pluto",379,139,10,2,4.8,12.2
Round1,"princedelo, Twitch Serfs1x, Armαnι.",380,139,10,2,4.2,12.1
Round1,"The Big Mood, youtube seros, The Big De",381,139,10,2,3.8,12.9
Round1,"SpecialK71, iso ϟ, BommyGgg",382,139,9,2,3.67,9.78
Round1,"Twitter Kwavo, Twitch Kranble, Kevinberm",383,139,10,2,3.3,11.2
Round1,"Nippers., toddу7, BOBВY",384,139,10,2,3.3,11.4
Round1,"Twitch kpDream, Twitch rimzfn, Twitch priie",385,139,9,1,5.89,9.89
Round1,"Twitch ToxGG, clutchings, Twitch VibezNA",386,139,9,1,5.89,12.11
Round1,"H.I.V Positive., hipposoup177, User-66aecbdc6e",387,139,8,1,5.88,8.0
Round1,"AlticeL2, Twitch Ryskyo, EXLENT FraGGer",388,139,10,1,5.7,11.5
Round1,"Speric, my pal dod, phygs",389,139,10,1,5.6,12.5
Round1,"danny good bloom, 03 ADHD, bowlcut tyler",390,139,9,1,5.22,11.0
Round1,"nmfo uchiha, Dоmіnіс, PrA6",391,139,9,1,5.0,11.56
Round1,"Jﱞay, Ziﱞn, Saﱞi",392,139,10,1,5.0,12.8
Round1,"L2 ChЯϟs R2, ZΞRIX, CϟaPzψ",393,139,10,1,4.9,11.7
Round1,"issy., Zipknow, CJ〆",394,139,8,1,4.5,7.25
Round1,"TikTok V1cinity, w4ffleヶ, Noanzy ay лол",395,139,9,1,4.44,9.22
Round1,"sуncro, goatieeeeeeeeeee, pаvo",396,139,9,1,4.44,10.78
Round1,"yo jason, yo pietro, yo shlob",397,139,10,0,7.0,14.1
Round1,"carpzreyli, synada., val аy лол",398,139,8,0,6.38,8.13
Round1,"MAXѺ, Xeyox ϟ, Nobu Canuxy",399,139,8,0,5.88,8.63
Round1,"Tribe Equal, Nobu Tryst, Tribe Arumad",400,139,10,0,5.8,12.7
Round1,"Jxneक, Jxly dabdabdab, augxst xoxo",401,139,10,0,5.5,11.9
Round1,"tysuli, 12 Tenley, cadewarri0r34",402,139,9,0,5.44,10.56
Round1,"Ghosttуу, Crosty ϟ, crokrr",403,139,10,0,5.2,12.3
Round1,"G L A S S ダーリン, twitter fluxwtf, staff ay лол",404,138,9,3,5.44,13.11
Round1,"wedded ｷ, Splash eats soup, scrubaroonie ϟ",405,138,9,3,4.89,11.67
Round1,"SEAGLASS., WHitE SMoKE BlrR, RIVYNADA",406,138,8,2,6.75,11.0
Round1,"ZEN Zummie 父, Parrosh, CrozeGG",407,138,8,2,6.0,9.25
Round1,"ameity, Buzzhreyli ӝ, aLegend.",408,138,9,2,5.89,13.78
Round1,"јаsреr, L2Drew, Sikeozz",409,138,8,2,5.88,12.13
Round1,"twitter julius, chіgga, sus monkey ツ",410,138,9,2,5.78,14.22
Round1,"OA CHERRY, FNCS Spacy, Mango on SARMS",411,138,10,2,5.6,12.9
Round1,"CODE AIMRED, Noms TTV, S i p",412,138,8,2,5.5,9.25
Round1,"lil pezo vert, Dinowyd, Altitudzz.",413,138,10,2,5.2,15.0
Round1,"Akron_Amaznkid, JAY NEEDS TRIO, Akron_Fear",414,138,9,2,4.89,11.0
Round1,"FluffyFlex2781, Harripieerr, Insоmic",415,138,9,2,4.78,12.56
Round1,"twitch yeshy 父, teejayrr, Twitch NewLamma",416,138,9,2,4.78,12.67
Round1,"Hot Girls HMU, M3 Atom, zeige.",417,138,10,2,4.4,13.1
Round1,"s0ulex, User-27a2a02e7f, chrome dabdabdab",418,138,8,2,4.25,8.75
Round1,"Mason1x., Mac N Cheesedrea, Xodz۵",419,138,9,2,3.67,10.56
Round1,"Recxtz WRLD, PurefnYT, Savegeman23",420,138,8,1,7.13,11.5
Round1,"OA Wim Hof, SEN HighSky, Vanish Bank",421,138,7,1,7.0,7.0
Round1,"TwitchPiplup0317, Divine Is Washed, Endeavor Terr",422,138,9,1,6.56,13.56
Round1,"oxу 808, onesitys, Spyze ay лол",423,138,10,1,6.2,14.5
Round1,"Lewasty, Boudyfishy, ventnasty",424,138,8,1,6.13,9.38
Round1,"CНEEX, Bаrr, spood zz",425,138,9,1,6.11,11.22
Round1,"WOQH 水, twitch karvfn, DΕMON SLAY",426,138,10,1,6.0,14.5
Round1,"Speguu, XPRT Goku, Justicε.",427,138,8,1,5.88,9.5
Round1,"DaddyEazyy, Kyzuk., Mr. Handy Andy",428,138,9,1,5.67,11.44
Round1,"Woо ϟ, ttv LightWerksfn, Ace_likes_vbucks",429,138,10,1,5.2,12.2
Round1,"mxderne, Alidontcare., WINKY FACE.",430,138,10,1,5.0,14.0
Round1,"bảdge, SmittýHD, twitch lukiielol",431,138,10,1,4.9,11.0
Round1,"barback., beanﱞie, ﱞantix inc.",432,138,9,1,4.67,10.78
Round1,"royaaI, yt swerved ., shіft.",433,138,9,1,4.67,11.33
Round1,"LMS slas, Roketmxn on YT, chоlmes",434,138,9,1,4.56,10.78
Round1,"Blue-FlameZZxxAn, Synwyd, PremiumTactics",435,138,10,1,4.3,12.1
Round1,"Тomo, Defhn, datrada",436,138,9,1,4.22,10.33
Round1,"OCHO KIGERS 父, SmileyReillyTV, Twitch xRanch",437,138,10,1,3.8,11.4
Round1,"smix on yt, Balanced Cashew, Twitch Lanson",438,138,9,0,8.11,13.67
Round1,"iBilliam, amеs, aka nox",439,138,7,0,7.0,6.14
Round1,"coldfv, youtube epwy, Pure Cryptify",440,138,10,0,7.0,14.2
Round1,"cynla, Narczs iwnl, χanity",441,138,10,0,6.5,14.6
Round1,"fуеrd, AP Erad, Ralрhy",442,138,9,0,6.44,12.78
Round1,"SID Φ, Pаns, Scoldz.",443,138,10,0,4.7,12.9
Round1,"slimezreyli ӝ, gu nga, Mo ore",444,138,9,0,4.67,10.22
Round1,"Walker clowned u, 179731, Wﱞake",445,137,9,3,6.78,15.33
Round1,"Imaasszz Ψ, Σƒƒort Ψ, DaddyKlouxz.",446,137,9,3,4.78,12.44
Round1,"skull on 5 mb, Oedra Ackerman, Z E R 0 is ᵍᵒᵈ",447,137,10,3,4.4,13.1
Round1,"grvty 〆, merkeddtv, Vixzy .",448,137,6,2,11.83,11.0
Round1,"jon from walmart, Habib From 711, dumpith",449,137,9,2,6.78,14.56
Round1,"Hornеt, lyejax, Adonіs",450,137,9,2,6.33,11.89
Round1,"Kаicc, Serrum-, wigglyman431",451,137,8,2,6.0,10.88
Round1,"twitch shoty1k, ㅤhumаnㅤ, nарру",452,137,10,2,6.0,15.0
Round1,"Twitch toxicqazz, MeRc Ops1, αlphαΨ",453,137,10,2,5.9,17.2
Round1,"Saji ӝ, SleepyFox267, jivabae",454,137,10,2,5.7,15.1
Round1,"goty xo, YT ContainFN, cutie coe",455,137,9,2,5.33,12.89
Round1,"DEMON SLYP, Judo Meltz, SillyGoose431942",456,137,10,2,5.3,16.4
Round1,"cﱞross, Apolo luvs u, ôwën",457,137,10,2,5.0,13.7
Round1,"kenji.bb, Dolzeurr, slaqzz yt",458,137,8,2,4.88,8.25
Round1,"entrooooopy, BOX Yeager, DR.GUP",459,137,9,2,4.78,10.78
Round1,"bicknostrr, AvengersHulk2012, bens0.",460,137,9,2,4.56,10.78
Round1,"vC zacky, trwth, Dudsterr",461,137,8,2,4.38,9.63
Round1,"DonskiG On YT, playboi blicts, FaZe NRG brann",462,137,8,1,7.0,10.38
Round1,"Byzic, Aрostles, coL Punisher",463,137,10,1,6.4,13.9
Round1,"K a r p, Statix 〆, vonix down bad",464,137,8,1,6.38,12.63
Round1,"ttvFlamingMangoz, Pencil Bob, drаuz",465,137,9,1,6.33,15.67
Round1,"qwixwyd, Hexzi, Voidggs.",466,137,9,1,6.22,11.67
Round1,"PRNSTINKY, BЕNDIRTY, PENCNASTY",467,137,8,1,6.13,9.25
Round1,"Redrr 禪, YOUTUBE KLIFTO, VAHI父",468,137,10,1,6.1,14.1
Round1,"DynPot, kuhpi, twitch cubannfn",469,137,10,1,6.1,14.5
Round1,"Yes its inches 9, Icеyfishy, ꓠavy",470,137,8,1,5.88,10.63
Round1,"IGL nip, Prdylol, 999 zlion sf寂",471,137,10,1,5.8,14.5
Round1,"Casharoonie, Lil Pringlzz YT, ItzMansaMusa",472,137,8,1,5.75,8.5
Round1,"2R Vachys私, 2R bxrndlol, 2R Douctouwnn",473,137,8,1,5.75,8.88
Round1,"Tarikú on Thrax, Twitch drazz1x, step bro pain",474,137,8,1,5.75,10.88
Round1,"twitr bluebearfn, Youtube Doey, Youtube Jbob",475,137,9,1,5.67,10.89
Round1,"Аndryx, wk vegue, P1zp3",476,137,8,1,5.63,8.25
Round1,"Gued., Airier., ΒΑΝJΟ",477,137,9,1,5.44,11.78
Round1,"sL lucky, UVL ZeKnaws, Bri Fan",478,137,10,1,5.0,12.7
Round1,"Xeru., Dеath., sin ay лол",479,137,10,1,4.6,12.7
Round1,"Orbot on Kovaaks, Brittah ӝ, BennyDeagle",480,137,9,1,4.56,9.89
Round1,"ʀᴏᴡʏᴄᴏ ɪɴғɪɴɪᴛʏ, Jason Falco, afhos 会",481,137,10,1,4.3,12.9
Round1,"pckle4k, alttyy., lil bougie vert.",482,137,10,1,3.9,11.3
Round1,"skills zoldyck, pe moooooooose ه, soul ه",483,137,9,0,7.22,13.44
Round1,"qtreflex, Sensei GGs, GaFN.",484,137,10,0,6.5,14.4
Round1,"Puhzessed 父, tendу, Vari2006",485,137,9,0,6.44,12.44
Round1,"GEQI 父, TwitchStaticzBTW, Lil Quinzy Vert",486,137,10,0,6.3,12.8
Round1,"999 Guppiǃ, koda ﮎ, Zauh VTFOE",487,137,9,0,6.22,12.11
Round1,"brае, ManetteSale, Kiimо",488,137,9,0,5.33,10.56
Round1,"сentrl, Frotsey, klutch jaeger",489,137,10,0,5.1,12.8
Round1,"Trågix, VγPERZ, Emptү",490,137,10,0,4.0,9.9
Round1,"mаck, bd 水, Blаkе.",491,137,10,0,3.8,10.4
Round1,"Xvee., SwayWard, mcorr.",492,136,10,3,4.4,14.7
Round1,"Moss is my boo, Twitter Palesty_, DEYY FAN .",493,136,10,2,6.2,15.7
Round1,"Jаkеу, CϟN, Twitch Fluva",494,136,9,2,5.67,12.44
Round1,"OP adriño eh 30, FS Lopez 父, OP gabitoreyli",495,136,8,2,5.38,9.0
Round1,"Youtube Cyclones, 400 Nam, piece ctrl BLOB",496,136,9,2,5.11,11.67
Round1,"twitter scarwydd, Xaida., Kraezystix",497,136,10,2,4.9,13.5
Round1,"Edzo ϟ, PinkNarwhal420, Silvix ϟ",498,136,8,2,4.25,9.88
Round1,"twitch fnjackal, SEN ELSA 父, twitch ethom_",499,136,10,2,4.2,12.8
Round1,"CbossFN, TikTokDripJoshFn, BabyMiaaaa_",500,136,9,2,3.22,9.11
Round1,"BriteXBL, SizXBL, Zekzu_",501,136,8,1,8.0,13.13
Round1,"BBG Haz, Scoped on SARMS, ENDLESS TRAGIX",502,136,10,1,6.9,16.5
Round1,"TwitchRuminateee, Ryanlul is gay, 22 Ako",503,136,8,1,6.88,12.0
Round1,"UVL RIPPAYMON ち, twitch ohsnaz, Niyk.",504,136,8,1,6.75,10.13
Round1,"Ваrrу, MrMcF1shy, J3ngy",505,136,8,1,6.25,8.63
Round1,"dolbz, рub., vаntam",506,136,9,1,6.22,12.0
Round1,"PROXY LIONEL., mini xo, LNG Boston",507,136,9,1,5.67,11.44
Round1,"ω- ιαȼrεεsε ξ, ѕtаrѕtruck, FrostyRosty ψ",508,136,10,1,5.6,11.9
Round1,"roux no troll, specs 24, Zеrky",509,136,10,1,5.6,13.7
Round1,"EBK HOFF, BRADUSU, ВRADUSU",510,136,9,1,5.56,9.89
Round1,"Rіfle., YouTube Jxcksn, TS Cisco",511,136,9,1,5.56,12.78
Round1,"E4 Stiq, cаged like monke, 22 min mile Bub",512,136,8,1,5.38,8.88
Round1,"vince1x, blitzin ӝ, Fii3ry",513,136,8,1,5.25,8.25
Round1,"IcoNOp, Taylor woof, Bubz Woof 2.0",514,136,10,1,5.1,12.7
Round1,"honchо, Knight.Senpai, goose ه",515,136,10,1,5.0,11.1
Round1,"whoyanti cares, syphiz., twitch krolxyfn",516,136,9,1,5.0,11.44
Round1,"Edenǃ, bearshampton, Bunk Fusion",517,136,10,1,4.9,13.5
Round1,"7 Rawx ψ, RigLuvsSosa, ActingLikeTippy",518,136,9,1,4.56,10.11
Round1,"yunike., noisy aey, Xx_Vanish2005_xX",519,136,10,1,4.4,12.6
Round1,"Τrumon, Sauce on SARMS, Sa monclerr",520,136,10,1,4.4,12.7
Round1,"chef danyil, FNCS Chrxme, WilFN",521,136,10,1,4.2,13.0
Round1,"FNCS tjones1k, FNCS Zel, FNCS Bruno",522,136,9,1,2.89,7.11
Round1,"OUTCAST AJО, youtube rozynski, aka g shiesty",523,136,10,0,7.1,16.3
Round1,"ᵀʷⁱᵗᶜʰ effxxctFN, daddy Frоsty, Youtube PhragzFN",524,136,10,0,6.0,14.2
Round1,"KURB ﾒ, YouTube Kenzeiys, Assault Cee",525,136,9,0,5.78,10.56
Round1,"Kamikaze 父, OA Rubiks, pambazou",526,136,9,0,5.67,10.33
Round1,"主Cool, Mg on 240hz, envy rain yt",527,136,10,0,4.7,11.0
Round1,"Яexx., FЯay., dvontae ﾎ",528,136,9,0,4.67,9.0
Round1,"maku 父, twitch prkoldy, tyB clovareyli",529,136,10,0,3.9,12.4
Round1,"Naydå, Sqittles 7, PUMPEMON",530,136,9,0,3.67,9.11
Round1,"zTekkerz, Twitter K7EEZY, Jinx ϟ",531,135,8,3,5.5,13.38
Round1,"ZUQASǃ, fwex2005, Rian Watson",532,135,9,3,4.78,14.0
Round1,"TNA OliverOG, Reducs, Brycx YT",533,135,9,2,7.0,13.78
Round1,"Flоatation, Youtube GhoztyFN, Reap MC",534,135,8,2,6.5,11.25
Round1,"Danix-ツ, Twin Bunker_3, Twin Funesf",535,135,8,2,6.13,10.63
Round1,"Twitter MaxiiFPS, ANTHUHNY, Niо",536,135,9,2,6.11,13.44
Round1,"TTF ᵖᵉᵖᵉ, LMM_Sløuu, TTF Kxne",537,135,10,2,5.2,13.9
Round1,"BMB Twins On IOS, YT BMB Twins, Youtube ZappyFPS",538,135,9,2,4.67,12.33
Round1,"quinny., Slaughter-Melon, Zandax.",539,135,10,2,4.6,14.3
Round1,"Saucy Toe, Trogers3, ScoobsSZN",540,135,10,2,4.4,12.9
Round1,"ム Tigerz, AKA Capoholic, Phobicyew 强度",541,135,9,2,4.33,10.78
Round1,"Zapton on yt, Pluuft, graals",542,135,10,2,4.2,13.7
Round1,"VAD BISH SRRCRD, DELPА, LA PULGA MECOSXD",543,135,9,2,4.11,11.0
Round1,"Youtube Berkyfn, Fuzzy McExpo, IGL Steve",544,135,10,2,4.0,12.5
Round1,"Sui.Kakashi, Вenyi, Jimmer ay лол",545,135,10,2,3.5,12.8
Round1,"Prox 6, nаvid., flоwerss",546,135,10,2,3.5,14.1
Round1,"OP Vic, OP Zach., OP Kon",547,135,9,2,3.22,9.89
Round1,"VizTa ZERO 1600, CJ 2 SHMEXYǃ, 3 Glidez",548,135,9,1,7.67,13.89
Round1,"plug 父, Mr Grifs, dom shiesty",549,135,9,1,7.67,14.33
Round1,"Outcast Timmy, Outcast Admin, OUTCAST VOSH",550,135,10,1,7.6,15.4
Round1,"Cloudinator, Bυmboy, susscriptix",551,135,8,1,7.0,11.0
Round1,"ooz 2003, FrostedSpy., Stellar Gio",552,135,9,1,6.67,13.33
Round1,"prudas YT 帝, Rehxzi, Twitter Neqzv",553,135,9,1,6.44,13.67
Round1,"TRNL SILENT, smooshed ay лол, TRNL Jivi ӝ",554,135,9,1,6.33,13.44
Round1,"chuice fan fee, JABBIVerstehen, sebiwnl",555,135,9,1,6.0,12.56
Round1,"Twitch Damonfn, Qrunoxo, razorsharp.",556,135,10,1,5.9,12.6
Round1,"Alexs lobby, Rotman ψ, EvS EpikTonylol",557,135,10,1,5.8,13.5
Round1,"КАI-, NURMACY, PАXW",558,135,10,1,5.8,15.3
Round1,"cyeraxfn, Stryyzo, joexzylol",559,135,8,1,5.63,7.88
Round1,"Abidings, Derp ϟ, JayBrd ه",560,135,10,1,5.5,13.3
Round1,"Triix Ya DiGG, Boland Ya DiGG, Trvy Ya DiGG",561,135,9,1,5.44,11.33
Round1,"Plexed 父, YtTxlerlol, Juvzy",562,135,8,1,5.38,8.0
Round1,"lil snav vert, DSG themaster, MrSamu on Twitch",563,135,9,1,5.33,12.0
Round1,"RAMEN EH 30, noob wіll, crypted",564,135,9,1,5.11,12.11
Round1,"KBM Flix, woahza., Youtube Varient",565,135,9,1,5.11,12.11
Round1,"XTRA Мero., tоkyоメ, IGL Aang",566,135,8,1,5.0,8.0
Round1,"Nasser 父, Grzly Gang MIlky, Маthіas",567,135,10,1,5.0,14.0
Round1,"Aqualix Abbassy, Briquee, FloFPS on YT",568,135,9,1,4.89,9.89
Round1,"TS Costa, denhx, bobbo 神",569,135,10,1,4.8,14.1
Round1,"UV Laz, UV Nolan, anime pfp Borg",570,135,9,1,4.67,11.67
Round1,"Reeloads, Outcast Fadеd, Тurtss",571,135,10,1,4.3,12.1
Round1,"Prophet父, ESKI父, DRIFT父",572,135,9,1,3.67,10.78
Round1,"youtube provix, SlumpGG, justinu",573,135,8,0,7.88,12.63
Round1,"dev patek, mnrr xo, Tonyxo.",574,135,7,0,7.14,6.57
Round1,"Truth 冬, gqbriel 米, ran by cartiers",575,135,8,0,6.88,10.63
Round1,"scareӝ, Clark ǃ, Darkzy ǃ",576,135,10,0,6.6,12.4
Round1,"TMP Lexx, TMP Xavixo, SEIKON 父",577,135,9,0,6.56,13.0
Round1,"Arctic そ, naevz ay, yt fxkss",578,135,10,0,6.2,14.5
Round1,"Twitch EdgarGG, Vanish Chris., Shdw lol",579,135,10,0,5.9,12.6
Round1,"twitch unretroed, Assault Claw, хmaz",580,135,10,0,5.9,14.0
Round1,"DEMONCAE, Khziie, Kyrodik",581,135,10,0,5.8,11.9
Round1,"AsianMaki, Tundramon, raχ",582,135,10,0,5.8,12.7
Round1,"Ζayro, DRIᑭ, Aggroﱞ",583,135,10,0,5.6,13.4
Round1,"Snowy fkd Naruto, Apex Vlone xo, Soggy Bread Nick",584,135,9,0,5.22,11.0
Round1,"Fishiey, Рanrellex, SCΥTH",585,135,10,0,4.7,12.9
Round1,"zυzu, LG Sommerset fan, hixxin",586,134,9,3,5.89,13.89
Round1,"ItzMiNii, perc wants it, Jixypoo",587,134,10,3,4.0,12.9
Round1,"Twitch Pingrr, Twіstу, Mіghtу",588,134,8,2,6.25,10.75
Round1,"stclair., aliasreyli, MOB Jerome YT",589,134,10,2,6.2,16.5
Round1,"Rad is Mad, S7Sporks on IG, Twitter Trixstta",590,134,9,2,6.0,14.11
Round1,"vx atomik, jeridoo ay лол, worst player tim",591,134,9,2,5.44,12.33
Round1,"Jargon luvs sosa, defend the swamp, noob zecks",592,134,10,2,5.1,13.3
Round1,"SharkeezFN, Vexo Ldz., Vexo Senex.",593,134,9,2,4.33,11.78
Round1,"Adоy, youtube flufqt, аirplane",594,134,10,2,4.2,13.4
Round1,"npen fan absorb, ev riptide, walmart esky",595,134,10,2,3.6,13.8
Round1,"6Riot, ronylul, HX Kaiydo",596,134,9,1,7.33,12.44
Round1,"zevity., BLXNKZY., LUHQ.",597,134,9,1,7.0,12.56
Round1,"Edge4-, ITS YOUREAZY KID, z1ckie",598,134,9,1,6.89,13.56
Round1,"emerss, shepy., Its my Hit",599,134,7,1,6.86,7.71
Round1,"V0IL, OA Rocaine, A1 SIMPLE",600,134,9,1,6.78,13.0
Round1,"Tribe Lanzi, samo メ, TRIBE RAFFLEMON",601,134,8,1,6.75,10.13
Round1,"Rаzеr2k, YouTube Koralfn父, tаii",602,134,8,1,6.75,10.38
Round1,"ItsAyden ., Saecrid, Young Gunn.",603,134,9,1,6.67,12.11
Round1,"Bakeϟ, Nhix box u, Escape box u",604,134,10,1,6.6,14.0
Round1,"DEMONPP1E, THE BIG 7RETROS, BirXx Klk",605,134,10,1,6.6,15.0
Round1,"637Swag, Spartan ک, Boomer Bludge",606,134,9,1,6.44,12.44
Round1,"I suck 60 ping, Projectvic-, nutsack550",607,134,10,1,6.1,14.0
Round1,"Twitch SpiroK, TAEHUNNET, dripzy1k",608,134,9,1,6.0,13.67
Round1,"looney1x., АPΕ, Distrept yt",609,134,9,1,5.67,11.33
Round1,"voidmx_, Twitch dripzftn, Tоfi",610,134,9,1,5.67,12.44
Round1,"pуrоh, daddy ddylxn, shadoﱞw",611,134,9,1,5.56,10.89
Round1,"monkey_lemon69, monkey_apple69, metal_bol",612,134,9,1,5.56,11.89
Round1,"MILAAAAAN., Solid Adan., ApicalPaladin28",613,134,10,1,5.4,13.1
Round1,"YouTube happyfn, youtube trxzzy, FA Zinc",614,134,10,1,5.3,14.4
Round1,"twitch zuccrr, twitch tweetaawi, twitch beladifps",615,134,10,1,5.0,13.7
Round1,"JВK, ǃ86 HEDJA, ǃ86 SWOKES",616,134,10,1,5.0,14.6
Round1,"twitch zahta, KOEPKE父, LUCENT父",617,134,10,1,4.9,12.9
Round1,"Peecal, Treesuch, Twitter HxkAlex",618,134,9,1,4.89,10.89
Round1,"ΑntonNF, Cheater Stuns, TWITCH. Vvero",619,134,10,1,4.7,12.5
Round1,"ryathy, ccvisualz, Stable Virge",620,134,10,1,4.7,12.7
Round1,"Painless 6, Zulxfs Backpack, TurtleSZN.",621,134,9,1,4.67,10.89
Round1,"Edge5 on Twitch, YungSporty, blackmanblazer69",622,134,9,1,4.11,10.56
Round1,"HitTheShowerKid, ghost42xx-, flаshуу",623,134,9,1,4.0,10.0
Round1,"coleaf, thunda pump, meats.",624,134,10,1,4.0,12.3
Round1,"kollatz, XTRA Chrоmоsomes, ikеyy",625,134,8,1,3.63,6.5
Round1,"DEMONOKЅ, Fenates, lоxrr",626,134,9,1,3.56,10.56
Round1,"Youtube Dripsz, RaphlaPoire, yxng rxph",627,134,8,1,3.5,8.38
Round1,"Cickks, corbex., caged by monk",628,134,10,1,3.2,11.5
Round1,"SkYF Asert, FLu Flickr, Davorooni",629,134,9,1,3.11,8.44
Round1,"ѕсаrѕ, testify ., rydefn",630,134,10,0,6.6,13.1
Round1,"Twitch TraumaBtw, Twitch nyaex_, Twitch Jofle",631,134,10,0,6.1,14.4
Round1,"Camarino, Ćrater, Jumbo Ball",632,134,9,0,5.56,11.89
Round1,"Twitch Notablez, HEAVMONKEY, Scheub",633,134,9,0,5.56,12.56
Round1,"ilyVexie, yaboimilly yt, LMN hippy",634,134,9,0,5.33,11.11
Round1,"SvGǃ, best pḽayer, CVS Bizzle",635,134,9,0,5.22,9.56
Round1,"sector af, pooch zxzxzxzxz, eхotic.",636,134,9,0,5.22,12.22
